"unique_id","indicator_id","name","measure","measure_info","geo_type_name","geo_join_id","geo_place_name","time_period","start_date","data_value","message"
"827080","386","Ozone (O3)","Mean","ppb","UHF34","104","Pelham - Throgs Neck","Summer 2022","2022-06-01T00:00:00.000","33.3",
"827061","386","Ozone (O3)","Mean","ppb","UHF34","405","Ridgewood - Forest Hills","Summer 2022","2022-06-01T00:00:00.000","34.2",
"827067","386","Ozone (O3)","Mean","ppb","UHF34","302","Central Harlem - Morningside Heights","Summer 2022","2022-06-01T00:00:00.000","30.9",
"827081","386","Ozone (O3)","Mean","ppb","UHF34","103","Fordham - Bronx Pk","Summer 2022","2022-06-01T00:00:00.000","31.7",
"825967","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","104","Pelham - Throgs Neck","Summer 2022","2022-06-01T00:00:00.000","12.0",
"825985","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","502","Stapleton - St. George","Summer 2022","2022-06-01T00:00:00.000","8.7",
"827068","386","Ozone (O3)","Mean","ppb","UHF34","301","Washington Heights","Summer 2022","2022-06-01T00:00:00.000","29.9",
"825976","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","101","Kingsbridge - Riverdale","Summer 2022","2022-06-01T00:00:00.000","10.6",
"825933","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","204","East New York","Summer 2022","2022-06-01T00:00:00.000","10.9",
"827079","386","Ozone (O3)","Mean","ppb","UHF34","201","Greenpoint","Summer 2022","2022-06-01T00:00:00.000","32.4",
"823561","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","412","Jamaica and Hollis (CD12)","Summer 2022","2022-06-01T00:00:00.000","6.3",
"823214","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","104","Clinton and Chelsea (CD4)","Summer 2022","2022-06-01T00:00:00.000","8.0",
"826076","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","414","Rockaway and Broad Channel (CD14)","Summer 2022","2022-06-01T00:00:00.000","6.9",
"827063","386","Ozone (O3)","Mean","ppb","UHF34","402","West Queens","Summer 2022","2022-06-01T00:00:00.000","33.6",
"825831","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","107","Upper West Side (CD7)","Summer 2022","2022-06-01T00:00:00.000","14.7",
"823310","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","106","High Bridge - Morrisania","Summer 2022","2022-06-01T00:00:00.000","7.1",
"823397","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","401","Long Island City - Astoria","Summer 2022","2022-06-01T00:00:00.000","7.2",
"823382","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","408","Jamaica","Summer 2022","2022-06-01T00:00:00.000","6.3",
"827051","386","Ozone (O3)","Mean","ppb","UHF34","503504","Southern SI","Summer 2022","2022-06-01T00:00:00.000","35.6",
"825900","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","304","Upper West Side","Summer 2022","2022-06-01T00:00:00.000","14.7",
"823510","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","313","Coney Island (CD13)","Summer 2022","2022-06-01T00:00:00.000","5.8",
"823226","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","406","Fresh Meadows","Summer 2022","2022-06-01T00:00:00.000","6.3",
"825858","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","503504","Southern SI","Summer 2022","2022-06-01T00:00:00.000","7.4",
"827106","386","Ozone (O3)","Mean","ppb","UHF42","410","Rockaways","Summer 2022","2022-06-01T00:00:00.000","37.5",
"827012","386","Ozone (O3)","Mean","ppb","CD","313","Coney Island (CD13)","Summer 2022","2022-06-01T00:00:00.000","37.7",
"826339","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","315","Sheepshead Bay (CD15)","Summer 2022","2022-06-01T00:00:00.000","8.5",
"826318","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","Summer 2022","2022-06-01T00:00:00.000","11.8",
"825733","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","304","Upper West Side","Summer 2022","2022-06-01T00:00:00.000","14.7",
"827082","386","Ozone (O3)","Mean","ppb","UHF34","102","Northeast Bronx","Summer 2022","2022-06-01T00:00:00.000","32.2",
"823424","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","207","East Flatbush - Flatbush","Summer 2022","2022-06-01T00:00:00.000","6.2",
"825799","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","5","Staten Island","Summer 2022","2022-06-01T00:00:00.000","7.8",
"826010","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","205","Fordham and University Heights (CD5)","Summer 2022","2022-06-01T00:00:00.000","13.7",
"825787","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","104","Pelham - Throgs Neck","Summer 2022","2022-06-01T00:00:00.000","12.0",
"827017","386","Ozone (O3)","Mean","ppb","CD","308","Crown Heights and Prospect Heights (CD8)","Summer 2022","2022-06-01T00:00:00.000","33.4",
"827045","386","Ozone (O3)","Mean","ppb","CD","104","Clinton and Chelsea (CD4)","Summer 2022","2022-06-01T00:00:00.000","29.5",
"826019","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","208","Riverdale and Fieldston (CD8)","Summer 2022","2022-06-01T00:00:00.000","10.6",
"827122","386","Ozone (O3)","Mean","ppb","UHF42","304","Upper West Side","Summer 2022","2022-06-01T00:00:00.000","29.9",
"823439","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","202","Downtown - Heights - Slope","Summer 2022","2022-06-01T00:00:00.000","6.9",
"825997","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","408","Jamaica","Summer 2022","2022-06-01T00:00:00.000","10.5",
"825766","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","204","East New York","Summer 2022","2022-06-01T00:00:00.000","10.9",
"823409","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","301","Washington Heights","Summer 2022","2022-06-01T00:00:00.000","7.2",
"826031","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","212","Williamsbridge and Baychester (CD12)","Summer 2022","2022-06-01T00:00:00.000","11.4",
"823319","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","103","Fordham - Bronx Pk","Summer 2022","2022-06-01T00:00:00.000","7.1",
"823555","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","410","South Ozone Park and Howard Beach (CD10)","Summer 2022","2022-06-01T00:00:00.000","6.0",
"823504","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","311","Bensonhurst (CD11)","Summer 2022","2022-06-01T00:00:00.000","6.0",
"827146","386","Ozone (O3)","Mean","ppb","Borough","3","Manhattan","Summer 2022","2022-06-01T00:00:00.000","30.2",
"827116","386","Ozone (O3)","Mean","ppb","UHF42","310","Lower Manhattan","Summer 2022","2022-06-01T00:00:00.000","30.3",
"827136","386","Ozone (O3)","Mean","ppb","UHF42","201","Greenpoint","Summer 2022","2022-06-01T00:00:00.000","32.4",
"827125","386","Ozone (O3)","Mean","ppb","UHF42","301","Washington Heights","Summer 2022","2022-06-01T00:00:00.000","29.9",
"823244","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","310","Lower Manhattan","Summer 2022","2022-06-01T00:00:00.000","7.4",
"826342","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","316","Brownsville (CD16)","Summer 2022","2022-06-01T00:00:00.000","11.2",
"827110","386","Ozone (O3)","Mean","ppb","UHF42","406","Fresh Meadows","Summer 2022","2022-06-01T00:00:00.000","34.2",
"827135","386","Ozone (O3)","Mean","ppb","UHF42","202","Downtown - Heights - Slope","Summer 2022","2022-06-01T00:00:00.000","32.3",
"827124","386","Ozone (O3)","Mean","ppb","UHF42","302","Central Harlem - Morningside Heights","Summer 2022","2022-06-01T00:00:00.000","30.9",
"826360","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","404","Elmhurst and Corona (CD4)","Summer 2022","2022-06-01T00:00:00.000","12.2",
"827003","386","Ozone (O3)","Mean","ppb","CD","404","Elmhurst and Corona (CD4)","Summer 2022","2022-06-01T00:00:00.000","34.1",
"827004","386","Ozone (O3)","Mean","ppb","CD","403","Jackson Heights (CD3)","Summer 2022","2022-06-01T00:00:00.000","34.2",
"827022","386","Ozone (O3)","Mean","ppb","CD","303","Bedford Stuyvesant (CD3)","Summer 2022","2022-06-01T00:00:00.000","33.2",
"827046","386","Ozone (O3)","Mean","ppb","CD","103","Lower East Side and Chinatown (CD3)","Summer 2022","2022-06-01T00:00:00.000","31.4",
"827069","386","Ozone (O3)","Mean","ppb","UHF34","211","Williamsburg - Bushwick","Summer 2022","2022-06-01T00:00:00.000","33.2",
"823268","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","302","Central Harlem - Morningside Heights","Summer 2022","2022-06-01T00:00:00.000","7.1",
"825988","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","501","Port Richmond","Summer 2022","2022-06-01T00:00:00.000","9.4",
"825739","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","302","Central Harlem - Morningside Heights","Summer 2022","2022-06-01T00:00:00.000","13.2",
"826007","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","204","Highbridge and Concourse (CD4)","Summer 2022","2022-06-01T00:00:00.000","13.7",
"827142","386","Ozone (O3)","Mean","ppb","UHF42","102","Northeast Bronx","Summer 2022","2022-06-01T00:00:00.000","32.2",
"823466","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","501","Port Richmond","Summer 2022","2022-06-01T00:00:00.000","6.2",
"826381","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","411","Bayside and Little Neck (CD11)","Summer 2022","2022-06-01T00:00:00.000","10.7",
"827026","386","Ozone (O3)","Mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","Summer 2022","2022-06-01T00:00:00.000","32.8",
"827102","386","Ozone (O3)","Mean","ppb","UHF42","504","South Beach - Tottenville","Summer 2022","2022-06-01T00:00:00.000","36.0",
"825918","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","209","Bensonhurst - Bay Ridge","Summer 2022","2022-06-01T00:00:00.000","9.8",
"827052","386","Ozone (O3)","Mean","ppb","UHF34","501502","Northern SI","Summer 2022","2022-06-01T00:00:00.000","34.6",
"826998","386","Ozone (O3)","Mean","ppb","CD","409","Kew Gardens and Woodhaven (CD9)","Summer 2022","2022-06-01T00:00:00.000","34.5",
"827071","386","Ozone (O3)","Mean","ppb","UHF34","209","Bensonhurst - Bay Ridge","Summer 2022","2022-06-01T00:00:00.000","35.8",
"823331","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","4","Queens","Summer 2022","2022-06-01T00:00:00.000","6.4",
"826345","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","317","East Flatbush (CD17)","Summer 2022","2022-06-01T00:00:00.000","10.5",
"827025","386","Ozone (O3)","Mean","ppb","CD","212","Williamsbridge and Baychester (CD12)","Summer 2022","2022-06-01T00:00:00.000","31.8",
"827038","386","Ozone (O3)","Mean","ppb","CD","111","East Harlem (CD11)","Summer 2022","2022-06-01T00:00:00.000","31.5",
"827118","386","Ozone (O3)","Mean","ppb","UHF42","308","Greenwich Village - SoHo","Summer 2022","2022-06-01T00:00:00.000","30.3",
"825964","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","201","Greenpoint","Summer 2022","2022-06-01T00:00:00.000","14.1",
"827137","386","Ozone (O3)","Mean","ppb","UHF42","107","Hunts Point - Mott Haven","Summer 2022","2022-06-01T00:00:00.000","32.9",
"825712","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","401","Long Island City - Astoria","Summer 2022","2022-06-01T00:00:00.000","13.2",
"823483","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","304","Bushwick (CD4)","Summer 2022","2022-06-01T00:00:00.000","6.8",
"827058","386","Ozone (O3)","Mean","ppb","UHF34","409","Southeast Queens","Summer 2022","2022-06-01T00:00:00.000","34.7",
"827053","386","Ozone (O3)","Mean","ppb","UHF34","404406","Bayside Little Neck-Fresh Meadows","Summer 2022","2022-06-01T00:00:00.000","33.7",
"823298","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","203","Bedford Stuyvesant - Crown Heights","Summer 2022","2022-06-01T00:00:00.000","6.5",
"823352","365","Fine particles (PM 2.5)","Mean","mcg/m3","Citywide","1","New York City","Summer 2022","2022-06-01T00:00:00.000","6.4",
"827143","386","Ozone (O3)","Mean","ppb","UHF42","101","Kingsbridge - Riverdale","Summer 2022","2022-06-01T00:00:00.000","30.0",
"827105","386","Ozone (O3)","Mean","ppb","UHF42","501","Port Richmond","Summer 2022","2022-06-01T00:00:00.000","34.2",
"827115","386","Ozone (O3)","Mean","ppb","UHF42","401","Long Island City - Astoria","Summer 2022","2022-06-01T00:00:00.000","32.9",
"823265","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","303","East Harlem","Summer 2022","2022-06-01T00:00:00.000","7.0",
"823292","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","205","Sunset Park","Summer 2022","2022-06-01T00:00:00.000","6.7",
"823229","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","405","Ridgewood - Forest Hills","Summer 2022","2022-06-01T00:00:00.000","6.5",
"827001","386","Ozone (O3)","Mean","ppb","CD","406","Rego Park and Forest Hills (CD6)","Summer 2022","2022-06-01T00:00:00.000","33.9",
"823247","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","309","Union Square - Lower East Side","Summer 2022","2022-06-01T00:00:00.000","7.6",
"827078","386","Ozone (O3)","Mean","ppb","UHF34","202","Downtown - Heights - Slope","Summer 2022","2022-06-01T00:00:00.000","32.3",
"825721","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","308","Greenwich Village - SoHo","Summer 2022","2022-06-01T00:00:00.000","16.6",
"827030","386","Ozone (O3)","Mean","ppb","CD","207","Kingsbridge Heights and Bedford (CD7)","Summer 2022","2022-06-01T00:00:00.000","31.5",
"825694","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","407","Southwest Queens","Summer 2022","2022-06-01T00:00:00.000","9.7",
"825808","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","2","Brooklyn","Summer 2022","2022-06-01T00:00:00.000","10.7",
"825754","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","208","Canarsie - Flatlands","Summer 2022","2022-06-01T00:00:00.000","8.6",
"826333","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","313","Coney Island (CD13)","Summer 2022","2022-06-01T00:00:00.000","8.2",
"823334","365","Fine particles (PM 2.5)","Mean","mcg/m3","Borough","3","Manhattan","Summer 2022","2022-06-01T00:00:00.000","7.5",
"827114","386","Ozone (O3)","Mean","ppb","UHF42","402","West Queens","Summer 2022","2022-06-01T00:00:00.000","33.6",
"826073","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","413","Queens Village (CD13)","Summer 2022","2022-06-01T00:00:00.000","10.0",
"827123","386","Ozone (O3)","Mean","ppb","UHF42","303","East Harlem","Summer 2022","2022-06-01T00:00:00.000","31.6",
"827111","386","Ozone (O3)","Mean","ppb","UHF42","405","Ridgewood - Forest Hills","Summer 2022","2022-06-01T00:00:00.000","34.2",
"823155","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","201","Mott Haven and Melrose (CD1)","Summer 2022","2022-06-01T00:00:00.000","7.2",
"823474","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","301","Greenpoint and Williamsburg (CD1)","Summer 2022","2022-06-01T00:00:00.000","7.2",
"825855","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","105106107","South Bronx","Summer 2022","2022-06-01T00:00:00.000","13.5",
"825921","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","208","Canarsie - Flatlands","Summer 2022","2022-06-01T00:00:00.000","8.6",
"825802","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","4","Queens","Summer 2022","2022-06-01T00:00:00.000","10.6",
"823531","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","402","Woodside and Sunnyside (CD2)","Summer 2022","2022-06-01T00:00:00.000","7.2",
"826028","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","211","Morris Park and Bronxdale (CD11)","Summer 2022","2022-06-01T00:00:00.000","11.5",
"825819","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","111","East Harlem (CD11)","Summer 2022","2022-06-01T00:00:00.000","13.0",
"827019","386","Ozone (O3)","Mean","ppb","CD","306","Park Slope and Carroll Gardens (CD6)","Summer 2022","2022-06-01T00:00:00.000","32.9",
"825709","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","402","West Queens","Summer 2022","2022-06-01T00:00:00.000","12.8",
"827043","386","Ozone (O3)","Mean","ppb","CD","106","Stuyvesant Town and Turtle Bay (CD6)","Summer 2022","2022-06-01T00:00:00.000","29.7",
"823364","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","404406","Bayside Little Neck-Fresh Meadows","Summer 2022","2022-06-01T00:00:00.000","6.3",
"825781","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","106","High Bridge - Morrisania","Summer 2022","2022-06-01T00:00:00.000","13.6",
"826999","386","Ozone (O3)","Mean","ppb","CD","408","Hillcrest and Fresh Meadows (CD8)","Summer 2022","2022-06-01T00:00:00.000","33.9",
"827031","386","Ozone (O3)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Summer 2022","2022-06-01T00:00:00.000","31.9",
"826372","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","408","Hillcrest and Fresh Meadows (CD8)","Summer 2022","2022-06-01T00:00:00.000","10.5",
"825840","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","104","Clinton and Chelsea (CD4)","Summer 2022","2022-06-01T00:00:00.000","17.8",
"827036","386","Ozone (O3)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Summer 2022","2022-06-01T00:00:00.000","31.9",
"827035","386","Ozone (O3)","Mean","ppb","CD","202","Hunts Point and Longwood (CD2)","Summer 2022","2022-06-01T00:00:00.000","32.8",
"827006","386","Ozone (O3)","Mean","ppb","CD","401","Long Island City and Astoria (CD1)","Summer 2022","2022-06-01T00:00:00.000","33.6",
"823421","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","208","Canarsie - Flatlands","Summer 2022","2022-06-01T00:00:00.000","5.9",
"823427","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","206","Borough Park","Summer 2022","2022-06-01T00:00:00.000","6.2",
"823418","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","209","Bensonhurst - Bay Ridge","Summer 2022","2022-06-01T00:00:00.000","6.0",
"825849","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","101","Financial District (CD1)","Summer 2022","2022-06-01T00:00:00.000","16.9",
"827104","386","Ozone (O3)","Mean","ppb","UHF42","502","Stapleton - St. George","Summer 2022","2022-06-01T00:00:00.000","34.8",
"825927","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","206","Borough Park","Summer 2022","2022-06-01T00:00:00.000","10.1",
"825897","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","401","Long Island City - Astoria","Summer 2022","2022-06-01T00:00:00.000","13.2",
"826351","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","401","Long Island City and Astoria (CD1)","Summer 2022","2022-06-01T00:00:00.000","12.0",
"826034","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","301","Greenpoint and Williamsburg (CD1)","Summer 2022","2022-06-01T00:00:00.000","14.1",
"826004","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","203","Morrisania and Crotona (CD3)","Summer 2022","2022-06-01T00:00:00.000","13.1",
"825751","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","209","Bensonhurst - Bay Ridge","Summer 2022","2022-06-01T00:00:00.000","9.8",
"826040","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","303","Bedford Stuyvesant (CD3)","Summer 2022","2022-06-01T00:00:00.000","11.9",
"825843","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","103","Lower East Side and Chinatown (CD3)","Summer 2022","2022-06-01T00:00:00.000","13.6",
"823442","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","201","Greenpoint","Summer 2022","2022-06-01T00:00:00.000","7.2",
"823454","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","101","Kingsbridge - Riverdale","Summer 2022","2022-06-01T00:00:00.000","7.1",
"827033","386","Ozone (O3)","Mean","ppb","CD","204","Highbridge and Concourse (CD4)","Summer 2022","2022-06-01T00:00:00.000","31.3",
"823307","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","107","Hunts Point - Mott Haven","Summer 2022","2022-06-01T00:00:00.000","7.2",
"827029","386","Ozone (O3)","Mean","ppb","CD","208","Riverdale and Fieldston (CD8)","Summer 2022","2022-06-01T00:00:00.000","30.2",
"826357","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","403","Jackson Heights (CD3)","Summer 2022","2022-06-01T00:00:00.000","11.5",
"826043","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","304","Bushwick (CD4)","Summer 2022","2022-06-01T00:00:00.000","11.8",
"826013","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","206","Belmont and East Tremont (CD6)","Summer 2022","2022-06-01T00:00:00.000","13.0",
"827060","386","Ozone (O3)","Mean","ppb","UHF34","407","Southwest Queens","Summer 2022","2022-06-01T00:00:00.000","35.2",
"825811","375","Nitrogen dioxide (NO2)","Mean","ppb","Borough","1","Bronx","Summer 2022","2022-06-01T00:00:00.000","12.2",
"827108","386","Ozone (O3)","Mean","ppb","UHF42","408","Jamaica","Summer 2022","2022-06-01T00:00:00.000","34.4",
"823283","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","208","Canarsie - Flatlands","Summer 2022","2022-06-01T00:00:00.000","5.9",
"823223","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","407","Southwest Queens","Summer 2022","2022-06-01T00:00:00.000","6.2",
"826348","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","318","Flatlands and Canarsie (CD18)","Summer 2022","2022-06-01T00:00:00.000","8.5",
"826070","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","412","Jamaica and Hollis (CD12)","Summer 2022","2022-06-01T00:00:00.000","10.3",
"826992","386","Ozone (O3)","Mean","ppb","CD","501","St. George and Stapleton (CD1)","Summer 2022","2022-06-01T00:00:00.000","34.2",
"826117","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","503","Tottenville and Great Kills (CD3)","Summer 2022","2022-06-01T00:00:00.000","6.8",
"825861","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","501502","Northern SI","Summer 2022","2022-06-01T00:00:00.000","8.9",
"826025","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","210","Throgs Neck and Co-op City (CD10)","Summer 2022","2022-06-01T00:00:00.000","11.7",
"827048","386","Ozone (O3)","Mean","ppb","CD","101","Financial District (CD1)","Summer 2022","2022-06-01T00:00:00.000","30.3",
"823241","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","401","Long Island City - Astoria","Summer 2022","2022-06-01T00:00:00.000","7.2",
"823304","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","201","Greenpoint","Summer 2022","2022-06-01T00:00:00.000","7.2",
"823471","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","212","Williamsbridge and Baychester (CD12)","Summer 2022","2022-06-01T00:00:00.000","7.1",
"823182","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","210","Throgs Neck and Co-op City (CD10)","Summer 2022","2022-06-01T00:00:00.000","6.9",
"825736","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","303","East Harlem","Summer 2022","2022-06-01T00:00:00.000","13.0",
"825982","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","503","Willowbrook","Summer 2022","2022-06-01T00:00:00.000","8.3",
"825763","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","205","Sunset Park","Summer 2022","2022-06-01T00:00:00.000","12.5",
"827132","386","Ozone (O3)","Mean","ppb","UHF42","205","Sunset Park","Summer 2022","2022-06-01T00:00:00.000","33.7",
"827024","386","Ozone (O3)","Mean","ppb","CD","301","Greenpoint and Williamsburg (CD1)","Summer 2022","2022-06-01T00:00:00.000","32.5",
"827049","386","Ozone (O3)","Mean","ppb","Citywide","1","New York City","Summer 2022","2022-06-01T00:00:00.000","34.1",
"825852","375","Nitrogen dioxide (NO2)","Mean","ppb","Citywide","1","New York City","Summer 2022","2022-06-01T00:00:00.000","10.6",
"826991","386","Ozone (O3)","Mean","ppb","CD","502","South Beach and Willowbrook (CD2)","Summer 2022","2022-06-01T00:00:00.000","35.2",
"825715","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","310","Lower Manhattan","Summer 2022","2022-06-01T00:00:00.000","16.7",
"827005","386","Ozone (O3)","Mean","ppb","CD","402","Woodside and Sunnyside (CD2)","Summer 2022","2022-06-01T00:00:00.000","32.8",
"825979","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","504","South Beach - Tottenville","Summer 2022","2022-06-01T00:00:00.000","6.9",
"826994","386","Ozone (O3)","Mean","ppb","CD","413","Queens Village (CD13)","Summer 2022","2022-06-01T00:00:00.000","34.7",
"823277","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF42","210","Coney Island - Sheepshead Bay","Summer 2022","2022-06-01T00:00:00.000","5.8",
"827010","386","Ozone (O3)","Mean","ppb","CD","315","Sheepshead Bay (CD15)","Summer 2022","2022-06-01T00:00:00.000","36.8",
"825703","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF42","404","Bayside - Little Neck","Summer 2022","2022-06-01T00:00:00.000","10.7",
"823385","365","Fine particles (PM 2.5)","Mean","mcg/m3","UHF34","407","Southwest Queens","Summer 2022","2022-06-01T00:00:00.000","6.2",
"823528","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","401","Long Island City and Astoria (CD1)","Summer 2022","2022-06-01T00:00:00.000","7.0",
"823349","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","101","Financial District (CD1)","Summer 2022","2022-06-01T00:00:00.000","7.4",
"825813","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","201","Mott Haven and Melrose (CD1)","Summer 2022","2022-06-01T00:00:00.000","14.0",
"827113","386","Ozone (O3)","Mean","ppb","UHF42","403","Flushing - Clearview","Summer 2022","2022-06-01T00:00:00.000","34.5",
"826114","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","502","South Beach and Willowbrook (CD2)","Summer 2022","2022-06-01T00:00:00.000","8.0",
"823167","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","205","Fordham and University Heights (CD5)","Summer 2022","2022-06-01T00:00:00.000","7.1",
"823573","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","502","South Beach and Willowbrook (CD2)","Summer 2022","2022-06-01T00:00:00.000","5.9",
"825961","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","202","Downtown - Heights - Slope","Summer 2022","2022-06-01T00:00:00.000","13.4",
"823570","365","Fine particles (PM 2.5)","Mean","mcg/m3","CD","501","St. George and Stapleton (CD1)","Summer 2022","2022-06-01T00:00:00.000","6.1",
"826022","375","Nitrogen dioxide (NO2)","Mean","ppb","CD","209","Parkchester and Soundview (CD9)","Summer 2022","2022-06-01T00:00:00.000","12.4",
"825909","375","Nitrogen dioxide (NO2)","Mean","ppb","UHF34","301","Washington Heights","Summer 2022","2022-06-01T00:00:00.000","13.5",
